Time (s),Message Name,Arbitration ID,Signals
7.615671,MM5_10_TX3_17C,0x17c,"{'AZ': 1.000700835, 'MSG_CNT_TX3': 9, 'AZ_STAT': 0, 'CRC_TX3': 29}"
7.624132,MM5_10_TX1_174,0x174,"{'PSIP1': 0.08500000000000796, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.025466119999999925, 'MSG_CNT_TX1': 10, 'AY1_STAT': 0, 'CRC_TX1': 249}"
7.624647,MM5_10_TX2_178,0x178,"{'PSIP3': -0.15500000000000114, 'CLU_STAT5': 10, 'PSIP3_STAT': 0, 'CLU_DIAG': 33, 'AX1': 0.03974220000000006, 'MSG_CNT_TX2': 10, 'AX1_STAT': 0, 'CRC_TX2': 233}"
7.625015,MM5_10_TX3_17C,0x17c,"{'AZ': 1.0042698549999995, 'MSG_CNT_TX3': 10, 'AZ_STAT': 0, 'CRC_TX3': 96}"
7.634488,MM5_10_TX1_174,0x174,"{'PSIP1': 0.05500000000000682, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.02686823500000024, 'MSG_CNT_TX1': 11, 'AY1_STAT': 0, 'CRC_TX1': 173}"
7.634935,MM5_10_TX2_178,0x178,"{'PSIP3': -0.19499999999999318, 'CLU_STAT5': 11, 'PSIP3_STAT': 0, 'CLU_DIAG': 35, 'AX1': 0.039997129999999714, 'MSG_CNT_TX2': 11, 'AX1_STAT': 0, 'CRC_TX2': 190}"
7.635290,MM5_10_TX3_17C,0x17c,"{'AZ': 1.0038874599999996, 'MSG_CNT_TX3': 11, 'AZ_STAT': 0, 'CRC_TX3': 241}"
7.644896,MM5_10_TX1_174,0x174,"{'PSIP1': 0.030000000000001137, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.026103444999999503, 'MSG_CNT_TX1': 12, 'AY1_STAT': 0, 'CRC_TX1': 9}"
7.645316,MM5_10_TX2_178,0x178,"{'PSIP3': -0.18000000000000682, 'CLU_STAT5': 12, 'PSIP3_STAT': 0, 'CLU_DIAG': 37, 'AX1': 0.03897741000000021, 'MSG_CNT_TX2': 12, 'AX1_STAT': 0, 'CRC_TX2': 183}"
7.645767,MM5_10_TX3_17C,0x17c,"{'AZ': 1.0018480199999997, 'MSG_CNT_TX3': 12, 'AZ_STAT': 0, 'CRC_TX3': 234}"
7.653913,MM5_10_TX1_174,0x174,"{'PSIP1': 0.014999999999986358, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.024318935000000153, 'MSG_CNT_TX1': 13, 'AY1_STAT': 0, 'CRC_TX1': 107}"
7.654325,MM5_10_TX2_178,0x178,"{'PSIP3': -0.11000000000001364, 'CLU_STAT5': 13, 'PSIP3_STAT': 0, 'CLU_DIAG': 47, 'AX1': 0.03795768999999982, 'MSG_CNT_TX2': 13, 'AX1_STAT': 0, 'CRC_TX2': 106}"
7.654680,MM5_10_TX3_17C,0x17c,"{'AZ': 1.00159309, 'MSG_CNT_TX3': 13, 'AZ_STAT': 0, 'CRC_TX3': 242}"
7.664282,MM5_10_TX1_174,0x174,"{'PSIP1': 0.03999999999999204, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.023426680000000033, 'MSG_CNT_TX1': 14, 'AY1_STAT': 0, 'CRC_TX1': 243}"
7.664724,MM5_10_TX2_178,0x178,"{'PSIP3': -0.08500000000000796, 'CLU_STAT5': 14, 'PSIP3_STAT': 0, 'CLU_DIAG': 32, 'AX1': 0.03795768999999982, 'MSG_CNT_TX2': 14, 'AX1_STAT': 0, 'CRC_TX2': 175}"
7.665088,MM5_10_TX3_17C,0x17c,"{'AZ': 1.0024853450000002, 'MSG_CNT_TX3': 14, 'AZ_STAT': 0, 'CRC_TX3': 85}"
7.674793,MM5_10_TX1_174,0x174,"{'PSIP1': 0.08500000000000796, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.023299214999999762, 'MSG_CNT_TX1': 15, 'AY1_STAT': 0, 'CRC_TX1': 94}"
7.675356,MM5_10_TX2_178,0x178,"{'PSIP3': -0.09999999999999432, 'CLU_STAT5': 15, 'PSIP3_STAT': 0, 'CLU_DIAG': 33, 'AX1': 0.03884994499999994, 'MSG_CNT_TX2': 15, 'AX1_STAT': 0, 'CRC_TX2': 58}"
7.675724,MM5_10_TX3_17C,0x17c,"{'AZ': 1.0022304149999997, 'MSG_CNT_TX3': 15, 'AZ_STAT': 0, 'CRC_TX3': 65}"
7.685065,MM5_10_TX1_174,0x174,"{'PSIP1': 0.09999999999999432, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.023681609999999687, 'MSG_CNT_TX1': 0, 'AY1_STAT': 0, 'CRC_TX1': 84}"
7.685614,MM5_10_TX2_178,0x178,"{'PSIP3': -0.125, 'CLU_STAT5': 0, 'PSIP3_STAT': 0, 'CLU_DIAG': 51, 'AX1': 0.03961473499999979, 'MSG_CNT_TX2': 0, 'AX1_STAT': 0, 'CRC_TX2': 207}"
7.686049,MM5_10_TX3_17C,0x17c,"{'AZ': 1.0018480199999997, 'MSG_CNT_TX3': 0, 'AZ_STAT': 0, 'CRC_TX3': 118}"
7.694304,MM5_10_TX1_174,0x174,"{'PSIP1': 0.11000000000001364, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.023426680000000033, 'MSG_CNT_TX1': 1, 'AY1_STAT': 0, 'CRC_TX1': 240}"
7.694782,MM5_10_TX2_178,0x178,"{'PSIP3': -0.15500000000000114, 'CLU_STAT5': 1, 'PSIP3_STAT': 0, 'CLU_DIAG': 34, 'AX1': 0.03974220000000006, 'MSG_CNT_TX2': 1, 'AX1_STAT': 0, 'CRC_TX2': 85}"
7.695138,MM5_10_TX3_17C,0x17c,"{'AZ': 1.0022304149999997, 'MSG_CNT_TX3': 1, 'AZ_STAT': 0, 'CRC_TX3': 231}"
7.704628,MM5_10_TX1_174,0x174,"{'PSIP1': 0.11000000000001364, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.02227949500000026, 'MSG_CNT_TX1': 2, 'AY1_STAT': 0, 'CRC_TX1': 69}"
7.705094,MM5_10_TX2_178,0x178,"{'PSIP3': -0.1699999999999875, 'CLU_STAT5': 2, 'PSIP3_STAT': 0, 'CLU_DIAG': 32, 'AX1': 0.03974220000000006, 'MSG_CNT_TX2': 2, 'AX1_STAT': 0, 'CRC_TX2': 97}"
7.705456,MM5_10_TX3_17C,0x17c,"{'AZ': 1.0042698549999995, 'MSG_CNT_TX3': 2, 'AZ_STAT': 0, 'CRC_TX3': 136}"
7.714993,MM5_10_TX1_174,0x174,"{'PSIP1': 0.11000000000001364, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.0211323099999996, 'MSG_CNT_TX1': 3, 'AY1_STAT': 0, 'CRC_TX1': 219}"
7.715436,MM5_10_TX2_178,0x178,"{'PSIP3': -0.1699999999999875, 'CLU_STAT5': 3, 'PSIP3_STAT': 0, 'CLU_DIAG': 34, 'AX1': 0.03974220000000006, 'MSG_CNT_TX2': 3, 'AX1_STAT': 0, 'CRC_TX2': 49}"
7.715793,MM5_10_TX3_17C,0x17c,"{'AZ': 1.0056719699999999, 'MSG_CNT_TX3': 3, 'AZ_STAT': 0, 'CRC_TX3': 4}"
7.724063,MM5_10_TX1_174,0x174,"{'PSIP1': 0.13999999999998636, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.020622450000000292, 'MSG_CNT_TX1': 4, 'AY1_STAT': 0, 'CRC_TX1': 230}"
7.724510,MM5_10_TX2_178,0x178,"{'PSIP3': -0.13999999999998636, 'CLU_STAT5': 4, 'PSIP3_STAT': 0, 'CLU_DIAG': 33, 'AX1': 0.039359805000000136, 'MSG_CNT_TX2': 4, 'AX1_STAT': 0, 'CRC_TX2': 232}"
7.724866,MM5_10_TX3_17C,0x17c,"{'AZ': 1.0056719699999999, 'MSG_CNT_TX3': 4, 'AZ_STAT': 0, 'CRC_TX3': 87}"
7.734387,MM5_10_TX1_174,0x174,"{'PSIP1': 0.15500000000000114, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.020240055000000368, 'MSG_CNT_TX1': 5, 'AY1_STAT': 0, 'CRC_TX1': 177}"
7.734811,MM5_10_TX2_178,0x178,"{'PSIP3': -0.05500000000000682, 'CLU_STAT5': 0, 'PSIP3_STAT': 0, 'CLU_DIAG': 0, 'AX1': 0.03897741000000021, 'MSG_CNT_TX2': 5, 'AX1_STAT': 0, 'CRC_TX2': 249}"
7.735162,MM5_10_TX3_17C,0x17c,"{'AZ': 1.0054170400000002, 'MSG_CNT_TX3': 5, 'AZ_STAT': 0, 'CRC_TX3': 73}"
7.744760,MM5_10_TX1_174,0x174,"{'PSIP1': 0.1699999999999875, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.020240055000000368, 'MSG_CNT_TX1': 6, 'AY1_STAT': 0, 'CRC_TX1': 166}"
7.745178,MM5_10_TX2_178,0x178,"{'PSIP3': 0.0, 'CLU_STAT5': 1, 'PSIP3_STAT': 0, 'CLU_DIAG': 6, 'AX1': 0.03859501500000029, 'MSG_CNT_TX2': 6, 'AX1_STAT': 0, 'CRC_TX2': 212}"
7.745581,MM5_10_TX3_17C,0x17c,"{'AZ': 1.0050346450000003, 'MSG_CNT_TX3': 6, 'AZ_STAT': 0, 'CRC_TX3': 243}"
7.753913,MM5_10_TX1_174,0x174,"{'PSIP1': 0.13999999999998636, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.019092869999999706, 'MSG_CNT_TX1': 7, 'AY1_STAT': 0, 'CRC_TX1': 239}"
7.754335,MM5_10_TX2_178,0x178,"{'PSIP3': -0.014999999999986358, 'CLU_STAT5': 2, 'PSIP3_STAT': 0, 'CLU_DIAG': 32, 'AX1': 0.03897741000000021, 'MSG_CNT_TX2': 7, 'AX1_STAT': 0, 'CRC_TX2': 143}"
7.754693,MM5_10_TX3_17C,0x17c,"{'AZ': 1.005289575, 'MSG_CNT_TX3': 7, 'AZ_STAT': 0, 'CRC_TX3': 237}"
7.764270,MM5_10_TX1_174,0x174,"{'PSIP1': 0.11000000000001364, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.01769075500000028, 'MSG_CNT_TX1': 8, 'AY1_STAT': 0, 'CRC_TX1': 161}"
7.764679,MM5_10_TX2_178,0x178,"{'PSIP3': -0.06999999999999318, 'CLU_STAT5': 3, 'PSIP3_STAT': 0, 'CLU_DIAG': 35, 'AX1': 0.039359805000000136, 'MSG_CNT_TX2': 8, 'AX1_STAT': 0, 'CRC_TX2': 50}"
7.765034,MM5_10_TX3_17C,0x17c,"{'AZ': 1.0057994350000001, 'MSG_CNT_TX3': 8, 'AZ_STAT': 0, 'CRC_TX3': 68}"
7.774648,MM5_10_TX1_174,0x174,"{'PSIP1': 0.11000000000001364, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.01769075500000028, 'MSG_CNT_TX1': 9, 'AY1_STAT': 0, 'CRC_TX1': 188}"
7.775065,MM5_10_TX2_178,0x178,"{'PSIP3': -0.11000000000001364, 'CLU_STAT5': 4, 'PSIP3_STAT': 0, 'CLU_DIAG': 39, 'AX1': 0.03974220000000006, 'MSG_CNT_TX2': 9, 'AX1_STAT': 0, 'CRC_TX2': 132}"
7.775420,MM5_10_TX3_17C,0x17c,"{'AZ': 1.0068191549999996, 'MSG_CNT_TX3': 9, 'AZ_STAT': 0, 'CRC_TX3': 85}"
7.783848,MM5_10_TX1_174,0x174,"{'PSIP1': 0.125, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.018710474999999782, 'MSG_CNT_TX1': 10, 'AY1_STAT': 0, 'CRC_TX1': 211}"
7.784278,MM5_10_TX2_178,0x178,"{'PSIP3': -0.08500000000000796, 'CLU_STAT5': 5, 'PSIP3_STAT': 0, 'CLU_DIAG': 32, 'AX1': 0.039232339999999866, 'MSG_CNT_TX2': 10, 'AX1_STAT': 0, 'CRC_TX2': 3}"
7.784633,MM5_10_TX3_17C,0x17c,"{'AZ': 1.0064367599999997, 'MSG_CNT_TX3': 10, 'AZ_STAT': 0, 'CRC_TX3': 254}"
7.794237,MM5_10_TX1_174,0x174,"{'PSIP1': 0.11000000000001364, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.019092869999999706, 'MSG_CNT_TX1': 11, 'AY1_STAT': 0, 'CRC_TX1': 27}"
7.794688,MM5_10_TX2_178,0x178,"{'PSIP3': -0.014999999999986358, 'CLU_STAT5': 6, 'PSIP3_STAT': 0, 'CLU_DIAG': 32, 'AX1': 0.03859501500000029, 'MSG_CNT_TX2': 11, 'AX1_STAT': 0, 'CRC_TX2': 59}"
7.795120,MM5_10_TX3_17C,0x17c,"{'AZ': 1.0050346450000003, 'MSG_CNT_TX3': 11, 'AZ_STAT': 0, 'CRC_TX3': 114}"
7.804614,MM5_10_TX1_174,0x174,"{'PSIP1': 0.11000000000001364, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.01947526499999963, 'MSG_CNT_TX1': 12, 'AY1_STAT': 0, 'CRC_TX1': 206}"
7.805065,MM5_10_TX2_178,0x178,"{'PSIP3': 0.0, 'CLU_STAT5': 7, 'PSIP3_STAT': 0, 'CLU_DIAG': 32, 'AX1': 0.03884994499999994, 'MSG_CNT_TX2': 12, 'AX1_STAT': 0, 'CRC_TX2': 85}"
7.805409,MM5_10_TX3_17C,0x17c,"{'AZ': 1.0046522500000004, 'MSG_CNT_TX3': 12, 'AZ_STAT': 0, 'CRC_TX3': 171}"
7.814980,MM5_10_TX1_174,0x174,"{'PSIP1': 0.13999999999998636, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.02049498500000002, 'MSG_CNT_TX1': 13, 'AY1_STAT': 0, 'CRC_TX1': 159}"
7.815417,MM5_10_TX2_178,0x178,"{'PSIP3': 0.014999999999986358, 'CLU_STAT5': 8, 'PSIP3_STAT': 0, 'CLU_DIAG': 32, 'AX1': 0.03961473499999979, 'MSG_CNT_TX2': 13, 'AX1_STAT': 0, 'CRC_TX2': 214}"
7.815773,MM5_10_TX3_17C,0x17c,"{'AZ': 1.0050346450000003, 'MSG_CNT_TX3': 13, 'AZ_STAT': 0, 'CRC_TX3': 60}"
7.824062,MM5_10_TX1_174,0x174,"{'PSIP1': 0.13999999999998636, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.0211323099999996, 'MSG_CNT_TX1': 14, 'AY1_STAT': 0, 'CRC_TX1': 50}"
7.824508,MM5_10_TX2_178,0x178,"{'PSIP3': 0.05500000000000682, 'CLU_STAT5': 9, 'PSIP3_STAT': 0, 'CLU_DIAG': 32, 'AX1': 0.040252060000000256, 'MSG_CNT_TX2': 14, 'AX1_STAT': 0, 'CRC_TX2': 201}"
7.824867,MM5_10_TX3_17C,0x17c,"{'AZ': 1.0042698549999995, 'MSG_CNT_TX3': 14, 'AZ_STAT': 0, 'CRC_TX3': 20}"
7.834385,MM5_10_TX1_174,0x174,"{'PSIP1': 0.09999999999999432, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.021514704999999523, 'MSG_CNT_TX1': 15, 'AY1_STAT': 0, 'CRC_TX1': 123}"
7.834799,MM5_10_TX2_178,0x178,"{'PSIP3': 0.05500000000000682, 'CLU_STAT5': 10, 'PSIP3_STAT': 0, 'CLU_DIAG': 34, 'AX1': 0.03961473499999979, 'MSG_CNT_TX2': 15, 'AX1_STAT': 0, 'CRC_TX2': 205}"
7.835150,MM5_10_TX3_17C,0x17c,"{'AZ': 1.0042698549999995, 'MSG_CNT_TX3': 15, 'AZ_STAT': 0, 'CRC_TX3': 9}"
7.844756,MM5_10_TX1_174,0x174,"{'PSIP1': 0.08500000000000796, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.02202456499999972, 'MSG_CNT_TX1': 0, 'AY1_STAT': 0, 'CRC_TX1': 242}"
7.845169,MM5_10_TX2_178,0x178,"{'PSIP3': -0.014999999999986358, 'CLU_STAT5': 0, 'PSIP3_STAT': 0, 'CLU_DIAG': 0, 'AX1': 0.03884994499999994, 'MSG_CNT_TX2': 0, 'AX1_STAT': 0, 'CRC_TX2': 206}"
7.845604,MM5_10_TX3_17C,0x17c,"{'AZ': 1.0047797149999997, 'MSG_CNT_TX3': 0, 'AZ_STAT': 0, 'CRC_TX3': 184}"
7.853997,MM5_10_TX1_174,0x174,"{'PSIP1': 0.08500000000000796, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.022916819999999838, 'MSG_CNT_TX1': 1, 'AY1_STAT': 0, 'CRC_TX1': 116}"
7.854466,MM5_10_TX2_178,0x178,"{'PSIP3': -0.15500000000000114, 'CLU_STAT5': 0, 'PSIP3_STAT': 0, 'CLU_DIAG': 0, 'AX1': 0.03884994499999994, 'MSG_CNT_TX2': 1, 'AX1_STAT': 0, 'CRC_TX2': 209}"
7.854825,MM5_10_TX3_17C,0x17c,"{'AZ': 1.0043973199999998, 'MSG_CNT_TX3': 1, 'AZ_STAT': 0, 'CRC_TX3': 41}"
7.864489,MM5_10_TX1_174,0x174,"{'PSIP1': 0.08500000000000796, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.02304428500000011, 'MSG_CNT_TX1': 2, 'AY1_STAT': 0, 'CRC_TX1': 220}"
7.865049,MM5_10_TX2_178,0x178,"{'PSIP3': -0.2400000000000091, 'CLU_STAT5': 1, 'PSIP3_STAT': 0, 'CLU_DIAG': 32, 'AX1': 0.03859501500000029, 'MSG_CNT_TX2': 2, 'AX1_STAT': 0, 'CRC_TX2': 76}"
7.865422,MM5_10_TX3_17C,0x17c,"{'AZ': 1.0046522500000004, 'MSG_CNT_TX3': 2, 'AZ_STAT': 0, 'CRC_TX3': 13}"
7.874793,MM5_10_TX1_174,0x174,"{'PSIP1': 0.08500000000000796, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.023681609999999687, 'MSG_CNT_TX1': 3, 'AY1_STAT': 0, 'CRC_TX1': 71}"
7.875244,MM5_10_TX2_178,0x178,"{'PSIP3': -0.22499999999999432, 'CLU_STAT5': 2, 'PSIP3_STAT': 0, 'CLU_DIAG': 32, 'AX1': 0.03884994499999994, 'MSG_CNT_TX2': 3, 'AX1_STAT': 0, 'CRC_TX2': 25}"
7.875604,MM5_10_TX3_17C,0x17c,"{'AZ': 1.0054170400000002, 'MSG_CNT_TX3': 3, 'AZ_STAT': 0, 'CRC_TX3': 7}"
7.885105,MM5_10_TX1_174,0x174,"{'PSIP1': 0.08500000000000796, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.023426680000000033, 'MSG_CNT_TX1': 4, 'AY1_STAT': 0, 'CRC_TX1': 23}"
7.885616,MM5_10_TX2_178,0x178,"{'PSIP3': -0.13999999999998636, 'CLU_STAT5': 3, 'PSIP3_STAT': 0, 'CLU_DIAG': 39, 'AX1': 0.04063445500000018, 'MSG_CNT_TX2': 4, 'AX1_STAT': 0, 'CRC_TX2': 133}"
7.886072,MM5_10_TX3_17C,0x17c,"{'AZ': 1.0057994350000001, 'MSG_CNT_TX3': 4, 'AZ_STAT': 0, 'CRC_TX3': 216}"
7.894194,MM5_10_TX1_174,0x174,"{'PSIP1': 0.08500000000000796, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.023809074999999957, 'MSG_CNT_TX1': 5, 'AY1_STAT': 0, 'CRC_TX1': 134}"
7.894661,MM5_10_TX2_178,0x178,"{'PSIP3': -0.11000000000001364, 'CLU_STAT5': 4, 'PSIP3_STAT': 0, 'CLU_DIAG': 47, 'AX1': 0.04241896499999953, 'MSG_CNT_TX2': 5, 'AX1_STAT': 0, 'CRC_TX2': 69}"
7.895025,MM5_10_TX3_17C,0x17c,"{'AZ': 1.0056719699999999, 'MSG_CNT_TX3': 5, 'AZ_STAT': 0, 'CRC_TX3': 74}"
7.904512,MM5_10_TX1_174,0x174,"{'PSIP1': 0.06999999999999318, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.024828795000000348, 'MSG_CNT_TX1': 6, 'AY1_STAT': 0, 'CRC_TX1': 0}"
7.904930,MM5_10_TX2_178,0x178,"{'PSIP3': -0.13999999999998636, 'CLU_STAT5': 5, 'PSIP3_STAT': 0, 'CLU_DIAG': 18, 'AX1': 0.04318375500000027, 'MSG_CNT_TX2': 6, 'AX1_STAT': 0, 'CRC_TX2': 56}"
7.905278,MM5_10_TX3_17C,0x17c,"{'AZ': 1.0050346450000003, 'MSG_CNT_TX3': 6, 'AZ_STAT': 0, 'CRC_TX3': 243}"
7.914891,MM5_10_TX1_174,0x174,"{'PSIP1': 0.05500000000000682, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.025466119999999925, 'MSG_CNT_TX1': 7, 'AY1_STAT': 0, 'CRC_TX1': 169}"
7.915303,MM5_10_TX2_178,0x178,"{'PSIP3': -0.125, 'CLU_STAT5': 6, 'PSIP3_STAT': 0, 'CLU_DIAG': 34, 'AX1': 0.042801360000000344, 'MSG_CNT_TX2': 7, 'AX1_STAT': 0, 'CRC_TX2': 159}"
7.915655,MM5_10_TX3_17C,0x17c,"{'AZ': 1.004014925, 'MSG_CNT_TX3': 7, 'AZ_STAT': 0, 'CRC_TX3': 226}"
7.924119,MM5_10_TX1_174,0x174,"{'PSIP1': 0.09999999999999432, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.025466119999999925, 'MSG_CNT_TX1': 8, 'AY1_STAT': 0, 'CRC_TX1': 247}"
7.924586,MM5_10_TX2_178,0x178,"{'PSIP3': -0.05500000000000682, 'CLU_STAT5': 7, 'PSIP3_STAT': 0, 'CLU_DIAG': 38, 'AX1': 0.04076191999999956, 'MSG_CNT_TX2': 8, 'AX1_STAT': 0, 'CRC_TX2': 27}"
7.924951,MM5_10_TX3_17C,0x17c,"{'AZ': 1.0042698549999995, 'MSG_CNT_TX3': 8, 'AZ_STAT': 0, 'CRC_TX3': 90}"
7.934480,MM5_10_TX1_174,0x174,"{'PSIP1': 0.125, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.02406400499999961, 'MSG_CNT_TX1': 9, 'AY1_STAT': 0, 'CRC_TX1': 205}"
7.934929,MM5_10_TX2_178,0x178,"{'PSIP3': -0.014999999999986358, 'CLU_STAT5': 8, 'PSIP3_STAT': 0, 'CLU_DIAG': 34, 'AX1': 0.03859501500000029, 'MSG_CNT_TX2': 9, 'AX1_STAT': 0, 'CRC_TX2': 48}"
7.935285,MM5_10_TX3_17C,0x17c,"{'AZ': 1.0050346450000003, 'MSG_CNT_TX3': 9, 'AZ_STAT': 0, 'CRC_TX3': 72}"
7.944864,MM5_10_TX1_174,0x174,"{'PSIP1': 0.09999999999999432, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.02227949500000026, 'MSG_CNT_TX1': 10, 'AY1_STAT': 0, 'CRC_TX1': 23}"
7.945314,MM5_10_TX2_178,0x178,"{'PSIP3': 0.0, 'CLU_STAT5': 9, 'PSIP3_STAT': 0, 'CLU_DIAG': 33, 'AX1': 0.0375752949999999, 'MSG_CNT_TX2': 10, 'AX1_STAT': 0, 'CRC_TX2': 141}"
7.945743,MM5_10_TX3_17C,0x17c,"{'AZ': 1.0050346450000003, 'MSG_CNT_TX3': 10, 'AZ_STAT': 0, 'CRC_TX3': 111}"
7.953949,MM5_10_TX1_174,0x174,"{'PSIP1': 0.05500000000000682, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.021514704999999523, 'MSG_CNT_TX1': 11, 'AY1_STAT': 0, 'CRC_TX1': 234}"
7.954395,MM5_10_TX2_178,0x178,"{'PSIP3': 0.030000000000001137, 'CLU_STAT5': 0, 'PSIP3_STAT': 0, 'CLU_DIAG': 0, 'AX1': 0.03795768999999982, 'MSG_CNT_TX2': 11, 'AX1_STAT': 0, 'CRC_TX2': 12}"
7.954750,MM5_10_TX3_17C,0x17c,"{'AZ': 1.0056719699999999, 'MSG_CNT_TX3': 11, 'AZ_STAT': 0, 'CRC_TX3': 236}"
7.964267,MM5_10_TX1_174,0x174,"{'PSIP1': 0.014999999999986358, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.020622450000000292, 'MSG_CNT_TX1': 12, 'AY1_STAT': 0, 'CRC_TX1': 235}"
7.964679,MM5_10_TX2_178,0x178,"{'PSIP3': 0.08500000000000796, 'CLU_STAT5': 1, 'PSIP3_STAT': 0, 'CLU_DIAG': 37, 'AX1': 0.03897741000000021, 'MSG_CNT_TX2': 12, 'AX1_STAT': 0, 'CRC_TX2': 143}"
7.965029,MM5_10_TX3_17C,0x17c,"{'AZ': 1.00618183, 'MSG_CNT_TX3': 12, 'AZ_STAT': 0, 'CRC_TX3': 185}"
7.974626,MM5_10_TX1_174,0x174,"{'PSIP1': 0.030000000000001137, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.02049498500000002, 'MSG_CNT_TX1': 13, 'AY1_STAT': 0, 'CRC_TX1': 78}"
7.975098,MM5_10_TX2_178,0x178,"{'PSIP3': 0.09999999999999432, 'CLU_STAT5': 2, 'PSIP3_STAT': 0, 'CLU_DIAG': 57, 'AX1': 0.03897741000000021, 'MSG_CNT_TX2': 13, 'AX1_STAT': 0, 'CRC_TX2': 239}"
7.975454,MM5_10_TX3_17C,0x17c,"{'AZ': 1.0057994350000001, 'MSG_CNT_TX3': 13, 'AZ_STAT': 0, 'CRC_TX3': 45}"
7.983855,MM5_10_TX1_174,0x174,"{'PSIP1': 0.09999999999999432, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.021514704999999523, 'MSG_CNT_TX1': 14, 'AY1_STAT': 0, 'CRC_TX1': 102}"
7.984304,MM5_10_TX2_178,0x178,"{'PSIP3': 0.09999999999999432, 'CLU_STAT5': 3, 'PSIP3_STAT': 0, 'CLU_DIAG': 33, 'AX1': 0.03884994499999994, 'MSG_CNT_TX2': 14, 'AX1_STAT': 0, 'CRC_TX2': 151}"
7.984663,MM5_10_TX3_17C,0x17c,"{'AZ': 1.0043973199999998, 'MSG_CNT_TX3': 14, 'AZ_STAT': 0, 'CRC_TX3': 146}"
7.994236,MM5_10_TX1_174,0x174,"{'PSIP1': 0.1699999999999875, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.02202456499999972, 'MSG_CNT_TX1': 15, 'AY1_STAT': 0, 'CRC_TX1': 120}"
7.994704,MM5_10_TX2_178,0x178,"{'PSIP3': 0.08500000000000796, 'CLU_STAT5': 4, 'PSIP3_STAT': 0, 'CLU_DIAG': 32, 'AX1': 0.038212620000000364, 'MSG_CNT_TX2': 15, 'AX1_STAT': 0, 'CRC_TX2': 181}"
7.995065,MM5_10_TX3_17C,0x17c,"{'AZ': 1.0038874599999996, 'MSG_CNT_TX3': 15, 'AZ_STAT': 0, 'CRC_TX3': 133}"
8.004596,MM5_10_TX1_174,0x174,"{'PSIP1': 0.1699999999999875, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.021642169999999794, 'MSG_CNT_TX1': 0, 'AY1_STAT': 0, 'CRC_TX1': 73}"
8.005027,MM5_10_TX2_178,0x178,"{'PSIP3': 0.06999999999999318, 'CLU_STAT5': 0, 'PSIP3_STAT': 0, 'CLU_DIAG': 0, 'AX1': 0.03744782999999963, 'MSG_CNT_TX2': 0, 'AX1_STAT': 0, 'CRC_TX2': 27}"
